POINTID,collarID,collOrig,SEX,Treatment,PrePost,ID,Timestamp,Northing,Easting
7863,50000,41000.A,F,Control,Control,41000 Control,11/1/2018 0:00:0,33.345573,-81.660781
7864,50000,41000.A,F,Control,Control,41000 Control,11/1/2018 2:00:0,33.344352,-81.66321
7865,50000,41000.A,F,Control,Control,41000 Control,11/1/2018 4:00:0,33.33849,-81.669097
7866,50000,41000.A,F,Control,Control,41000 Control,11/1/2018 6:00:0,33.340455,-81.668144
7867,50000,41000.A,F,Control,Control,41000 Control,11/1/2018 12:00:0,33.340518,-81.668144
7868,50000,41000.A,F,Control,Control,41000 Control,11/1/2018 18:00:0,33.341587,-81.666465
7869,50000,41000.A,F,Control,Control,41000 Control,11/1/2018 20:00:0,33.345649,-81.660553
7870,50000,41000.A,F,Control,Control,41000 Control,11/1/2018 22:00:0,33.343469,-81.660667
7871,50000,41000.A,F,Control,Control,41000 Control,11/2/2018 0:00:0,33.343373,-81.660362
7872,50000,41000.A,F,Control,Control,41000 Control,11/2/2018 2:00:0,33.345548,-81.660603
7873,50000,41000.A,F,Control,Control,41000 Control,11/2/2018 4:00:0,33.344015,-81.661659
7874,50000,41000.A,F,Control,Control,41000 Control,11/2/2018 6:00:0,33.34406,-81.658874
7875,50000,41000.A,F,Control,Control,41000 Control,11/2/2018 12:00:0,33.343545,-81.659739
7876,50000,41000.A,F,Control,Control,41000 Control,11/2/2018 18:00:0,33.345643,-81.660578
7877,50000,41000.A,F,Control,Control,41000 Control,11/2/2018 20:00:0,33.349737,-81.663185
7878,50000,41000.A,F,Control,Control,41000 Control,11/2/2018 22:00:0,33.348332,-81.659751
7879,50000,41000.A,F,Control,Control,41000 Control,11/3/2018 0:00:0,33.3457,-81.660413
7880,50000,41000.A,F,Control,Control,41000 Control,11/3/2018 2:00:0,33.343996,-81.659879
7881,50000,41000.A,F,Control,Control,41000 Control,11/3/2018 4:00:0,33.344301,-81.659955
7882,50000,41000.A,F,Control,Control,41000 Control,11/3/2018 6:00:0,33.344142,-81.659751
7883,50000,41000.A,F,Control,Control,41000 Control,11/3/2018 12:00:0,33.343519,-81.659688
7884,50000,41000.A,F,Control,Control,41000 Control,11/3/2018 18:00:0,33.345681,-81.660603
7885,50000,41000.A,F,Control,Control,41000 Control,11/3/2018 20:00:0,33.346399,-81.664227
7886,50000,41000.A,F,Control,Control,41000 Control,11/3/2018 22:00:0,33.348777,-81.660985
7887,50000,41000.A,F,Control,Control,41000 Control,11/4/2018 2:00:0,33.349394,-81.658086
7888,50000,41000.A,F,Control,Control,41000 Control,11/4/2018 4:00:0,33.346889,-81.658289
7889,50000,41000.A,F,Control,Control,41000 Control,11/4/2018 6:00:0,33.343659,-81.660565
7890,50000,41000.A,F,Control,Control,41000 Control,11/4/2018 12:00:0,33.343467,-81.660476
7891,50000,41000.A,F,Control,Control,41000 Control,11/4/2018 18:00:0,33.343513,-81.660728
7892,50000,41000.A,F,Control,Control,41000 Control,11/4/2018 20:00:0,33.345737,-81.660514
7893,50000,41000.A,F,Control,Control,41000 Control,11/4/2018 22:00:0,33.344001,-81.662857
7894,50000,41000.A,F,Control,Control,41000 Control,11/5/2018 0:00:0,33.345726,-81.660514
7895,50000,41000.A,F,Control,Control,41000 Control,11/5/2018 2:00:0,33.345485,-81.660003
7896,50000,41000.A,F,Control,Control,41000 Control,11/5/2018 4:00:0,33.345314,-81.661674
7897,50000,41000.A,F,Control,Control,41000 Control,11/5/2018 6:00:0,33.343093,-81.668334
7898,50000,41000.A,F,Control,Control,41000 Control,11/5/2018 12:00:0,33.340377,-81.667938
7899,50000,41000.A,F,Control,Control,41000 Control,11/5/2018 18:00:0,33.340492,-81.666793
7900,50000,41000.A,F,Control,Control,41000 Control,11/5/2018 20:00:0,33.345737,-81.660415
7901,50000,41000.A,F,Control,Control,41000 Control,11/5/2018 22:00:0,33.344009,-81.659217
7902,50000,41000.A,F,Control,Control,41000 Control,11/6/2018 0:00:0,33.345706,-81.660591
7903,50000,41000.A,F,Control,Control,41000 Control,11/6/2018 2:00:0,33.344181,-81.660614
7904,50000,41000.A,F,Control,Control,41000 Control,11/6/2018 4:00:0,33.343742,-81.660881
7905,50000,41000.A,F,Control,Control,41000 Control,11/6/2018 6:00:0,33.349033,-81.659919
7906,50000,41000.A,F,Control,Control,41000 Control,11/6/2018 18:00:0,33.348232,-81.659751
7907,50000,41000.A,F,Control,Control,41000 Control,11/6/2018 20:00:0,33.350505,-81.660873
7908,50000,41000.A,F,Control,Control,41000 Control,11/6/2018 22:00:0,33.351875,-81.663795
7909,50000,41000.A,F,Control,Control,41000 Control,11/7/2018 0:00:0,33.34938,-81.660743
7910,50000,41000.A,F,Control,Control,41000 Control,11/7/2018 2:00:0,33.348358,-81.661087
7911,50000,41000.A,F,Control,Control,41000 Control,11/7/2018 4:00:0,33.344573,-81.662254
7912,50000,41000.A,F,Control,Control,41000 Control,11/7/2018 6:00:0,33.342666,-81.663925
7913,50000,41000.A,F,Control,Control,41000 Control,11/7/2018 12:00:0,33.341117,-81.667747
7914,50000,41000.A,F,Control,Control,41000 Control,11/7/2018 18:00:0,33.343513,-81.668045
7915,50000,41000.A,F,Control,Control,41000 Control,11/7/2018 20:00:0,33.345668,-81.660499
7916,50000,41000.A,F,Control,Control,41000 Control,11/7/2018 22:00:0,33.344188,-81.663467
7917,50000,41000.A,F,Control,Control,41000 Control,11/8/2018 0:00:0,33.343925,-81.663658
7918,50000,41000.A,F,Control,Control,41000 Control,11/8/2018 2:00:0,33.345726,-81.660591
7919,50000,41000.A,F,Control,Control,41000 Control,11/8/2018 4:00:0,33.349731,-81.66307
7920,50000,41000.A,F,Control,Control,41000 Control,11/8/2018 6:00:0,33.343849,-81.662979
7921,50000,41000.A,F,Control,Control,41000 Control,11/8/2018 12:00:0,33.343177,-81.663314
7922,50000,41000.A,F,Control,Control,41000 Control,11/8/2018 18:00:0,33.345706,-81.660568
7923,50000,41000.A,F,Control,Control,41000 Control,11/8/2018 20:00:0,33.345737,-81.660591
7924,50000,41000.A,F,Control,Control,41000 Control,11/8/2018 22:00:0,33.343292,-81.660186
7925,50000,41000.A,F,Control,Control,41000 Control,11/9/2018 0:00:0,33.345565,-81.660476
7926,50000,41000.A,F,Control,Control,41000 Control,11/9/2018 2:00:0,33.350769,-81.6613
7927,50000,41000.A,F,Control,Control,41000 Control,11/9/2018 4:00:0,33.352565,-81.661888
7928,50000,41000.A,F,Control,Control,41000 Control,11/9/2018 6:00:0,33.349342,-81.660743
7929,50000,41000.A,F,Control,Control,41000 Control,11/9/2018 12:00:0,33.349205,-81.660285
7930,50000,41000.A,F,Control,Control,41000 Control,11/9/2018 18:00:0,33.34938,-81.660781
7931,50000,41000.A,F,Control,Control,41000 Control,11/9/2018 20:00:0,33.352451,-81.663681
7932,50000,41000.A,F,Control,Control,41000 Control,11/9/2018 22:00:0,33.349777,-81.66101
7933,50000,41000.A,F,Control,Control,41000 Control,11/10/2018 0:00:0,33.349376,-81.660766
7934,50000,41000.A,F,Control,Control,41000 Control,11/10/2018 2:00:0,33.350902,-81.664878
7935,50000,41000.A,F,Control,Control,41000 Control,11/10/2018 4:00:0,33.345775,-81.660491
7936,50000,41000.A,F,Control,Control,41000 Control,11/10/2018 6:00:0,33.341156,-81.667785
7937,50000,41000.A,F,Control,Control,41000 Control,11/10/2018 12:00:0,33.341175,-81.667747
7938,50000,41000.A,F,Control,Control,41000 Control,11/10/2018 18:00:0,33.343418,-81.668357
7939,50000,41000.A,F,Control,Control,41000 Control,11/10/2018 20:00:0,33.345756,-81.660476
7940,50000,41000.A,F,Control,Control,41000 Control,11/10/2018 22:00:0,33.344245,-81.659881
7941,50000,41000.A,F,Control,Control,41000 Control,11/11/2018 0:00:0,33.345764,-81.660461
7942,50000,41000.A,F,Control,Control,41000 Control,11/11/2018 4:00:0,33.35041,-81.661445
7943,50000,41000.A,F,Control,Control,41000 Control,11/11/2018 6:00:0,33.349815,-81.660018
7944,50000,41000.A,F,Control,Control,41000 Control,11/11/2018 12:00:0,33.349304,-81.660079
7945,50000,41000.A,F,Control,Control,41000 Control,11/11/2018 18:00:0,33.348358,-81.659843
7946,50000,41000.A,F,Control,Control,41000 Control,11/11/2018 20:00:0,33.351009,-81.660324
7947,50000,41000.A,F,Control,Control,41000 Control,11/11/2018 22:00:0,33.353004,-81.662269
7948,50000,41000.A,F,Control,Control,41000 Control,11/12/2018 0:00:0,33.351383,-81.661659
7949,50000,41000.A,F,Control,Control,41000 Control,11/12/2018 2:00:0,33.349342,-81.660797
7950,50000,41000.A,F,Control,Control,41000 Control,11/12/2018 4:00:0,33.345745,-81.660491
7951,50000,41000.A,F,Control,Control,41000 Control,11/12/2018 6:00:0,33.344093,-81.663208
7952,50000,41000.A,F,Control,Control,41000 Control,11/12/2018 12:00:0,33.34114,-81.667816
7953,50000,41000.A,F,Control,Control,41000 Control,11/12/2018 18:00:0,33.343666,-81.664581
7954,50000,41000.A,F,Control,Control,41000 Control,11/12/2018 20:00:0,33.345802,-81.660553
7955,50000,41000.A,F,Control,Control,41000 Control,11/12/2018 22:00:0,33.343685,-81.660667
7956,50000,41000.A,F,Control,Control,41000 Control,11/13/2018 0:00:0,33.344173,-81.659194
7957,50000,41000.A,F,Control,Control,41000 Control,11/13/2018 2:00:0,33.345638,-81.660476
7958,50000,41000.A,F,Control,Control,41000 Control,11/13/2018 4:00:0,33.344913,-81.660781
7959,50000,41000.A,F,Control,Control,41000 Control,11/13/2018 6:00:0,33.348243,-81.659927
7960,50000,41000.A,F,Control,Control,41000 Control,11/13/2018 12:00:0,33.349243,-81.660362
7961,50000,41000.A,F,Control,Control,41000 Control,11/13/2018 18:00:0,33.349437,-81.660781
7962,50000,41000.A,F,Control,Control,41000 Control,11/13/2018 20:00:0,33.349452,-81.660759
7963,50000,41000.A,F,Control,Control,41000 Control,11/13/2018 22:00:0,33.352249,-81.663757
7964,50000,41000.A,F,Control,Control,41000 Control,11/14/2018 0:00:0,33.352333,-81.664024
7965,50000,41000.A,F,Control,Control,41000 Control,11/14/2018 2:00:0,33.350368,-81.662979
7966,50000,41000.A,F,Control,Control,41000 Control,11/14/2018 4:00:0,33.352069,-81.664962
7967,50000,41000.A,F,Control,Control,41000 Control,11/14/2018 6:00:0,33.349094,-81.660995
7968,50000,41000.A,F,Control,Control,41000 Control,11/14/2018 12:00:0,33.34909,-81.660148
7969,50000,41000.A,F,Control,Control,41000 Control,11/14/2018 18:00:0,33.347824,-81.659889
7970,50000,41000.A,F,Control,Control,41000 Control,11/14/2018 20:00:0,33.348129,-81.660438
7971,50000,41000.A,F,Control,Control,41000 Control,11/14/2018 22:00:0,33.350788,-81.666526
7972,50000,41000.A,F,Control,Control,41000 Control,11/15/2018 0:00:0,33.352535,-81.663818
7973,50000,41000.A,F,Control,Control,41000 Control,11/15/2018 2:00:0,33.349586,-81.661125
7974,50000,41000.A,F,Control,Control,41000 Control,11/15/2018 4:00:0,33.3493,-81.662857
7975,50000,41000.A,F,Control,Control,41000 Control,11/15/2018 18:00:0,33.343048,-81.663757
7976,50000,41000.A,F,Control,Control,41000 Control,11/15/2018 20:00:0,33.345661,-81.660453
7977,50000,41000.A,F,Control,Control,41000 Control,11/15/2018 22:00:0,33.344402,-81.659805
7978,50000,41000.A,F,Control,Control,41000 Control,11/16/2018 0:00:0,33.343444,-81.660476
7979,50000,41000.A,F,Control,Control,41000 Control,11/16/2018 2:00:0,33.349151,-81.66233
7980,50000,41000.A,F,Control,Control,41000 Control,11/16/2018 4:00:0,33.351688,-81.661903
7981,50000,41000.A,F,Control,Control,41000 Control,11/16/2018 6:00:0,33.349597,-81.661064
7982,50000,41000.A,F,Control,Control,41000 Control,11/16/2018 12:00:0,33.350826,-81.661338
7983,50000,41000.A,F,Control,Control,41000 Control,11/16/2018 20:00:0,33.351074,-81.662399
7984,50000,41000.A,F,Control,Control,41000 Control,11/16/2018 22:00:0,33.353691,-81.662017
7985,50000,41000.A,F,Control,Control,41000 Control,11/17/2018 0:00:0,33.349483,-81.661064
7986,50000,41000.A,F,Control,Control,41000 Control,11/17/2018 2:00:0,33.34959,-81.661148
7987,50000,41000.A,F,Control,Control,41000 Control,11/17/2018 4:00:0,33.350902,-81.662094
7988,50000,41000.A,F,Control,Control,41000 Control,11/17/2018 6:00:0,33.348541,-81.66053
7989,50000,41000.A,F,Control,Control,41000 Control,11/17/2018 12:00:0,33.349208,-81.660263
7990,50000,41000.A,F,Control,Control,41000 Control,11/17/2018 18:00:0,33.349285,-81.660385
7991,50000,41000.A,F,Control,Control,41000 Control,11/17/2018 20:00:0,33.34959,-81.661071
7992,50000,41000.A,F,Control,Control,41000 Control,11/17/2018 22:00:0,33.351276,-81.66362
7993,50000,41000.A,F,Control,Control,41000 Control,11/18/2018 0:00:0,33.35033,-81.662292
7994,50000,41000.A,F,Control,Control,41000 Control,11/18/2018 2:00:0,33.34959,-81.661064
7995,50000,41000.A,F,Control,Control,41000 Control,11/18/2018 4:00:0,33.351486,-81.662002
7996,50000,41000.A,F,Control,Control,41000 Control,11/18/2018 12:00:0,33.35094,-81.661201
7997,50000,41000.A,F,Control,Control,41000 Control,11/18/2018 18:00:0,33.349617,-81.661148
7998,50000,41000.A,F,Control,Control,41000 Control,11/18/2018 20:00:0,33.349071,-81.660743
7999,50000,41000.A,F,Control,Control,41000 Control,11/18/2018 22:00:0,33.349037,-81.660797
8000,50000,41000.A,F,Control,Control,41000 Control,11/19/2018 0:00:0,33.351131,-81.663986
8001,50000,41000.A,F,Control,Control,41000 Control,11/19/2018 2:00:0,33.34832,-81.659881
8002,50000,41000.A,F,Control,Control,41000 Control,11/19/2018 4:00:0,33.348079,-81.659751
8003,50000,41000.A,F,Control,Control,41000 Control,11/19/2018 6:00:0,33.346668,-81.658683
8004,50000,41000.A,F,Control,Control,41000 Control,11/19/2018 12:00:0,33.346424,-81.658721
8005,50000,41000.A,F,Control,Control,41000 Control,11/19/2018 18:00:0,33.348327,-81.658401
8006,50000,41000.A,F,Control,Control,41000 Control,11/19/2018 20:00:0,33.347995,-81.659599
8007,50000,41000.A,F,Control,Control,41000 Control,11/19/2018 22:00:0,33.349323,-81.65979
8008,50000,41000.A,F,Control,Control,41000 Control,11/20/2018 0:00:0,33.349388,-81.66101
8009,50000,41000.A,F,Control,Control,41000 Control,11/20/2018 2:00:0,33.353691,-81.6632
8010,50000,41000.A,F,Control,Control,41000 Control,11/20/2018 4:00:0,33.350925,-81.662712
8011,50000,41000.A,F,Control,Control,41000 Control,11/20/2018 6:00:0,33.349205,-81.660858
8012,50000,41000.A,F,Control,Control,41000 Control,11/20/2018 18:00:0,33.349628,-81.661125
8013,50000,41000.A,F,Control,Control,41000 Control,11/20/2018 20:00:0,33.349872,-81.662284
8014,50000,41000.A,F,Control,Control,41000 Control,11/20/2018 22:00:0,33.348052,-81.659851
8015,50000,41000.A,F,Control,Control,41000 Control,11/21/2018 0:00:0,33.348213,-81.659805
8016,50000,41000.A,F,Control,Control,41000 Control,11/21/2018 2:00:0,33.349407,-81.658683
8017,50000,41000.A,F,Control,Control,41000 Control,11/21/2018 4:00:0,33.347965,-81.658264
8018,50000,41000.A,F,Control,Control,41000 Control,11/21/2018 6:00:0,33.343856,-81.659599
8019,50000,41000.A,F,Control,Control,41000 Control,11/21/2018 12:00:0,33.343475,-81.660461
8020,50000,41000.A,F,Control,Control,41000 Control,11/21/2018 18:00:0,33.343959,-81.660949
8021,50000,41000.A,F,Control,Control,41000 Control,11/21/2018 20:00:0,33.345661,-81.660591
8022,50000,41000.A,F,Control,Control,41000 Control,11/21/2018 22:00:0,33.348148,-81.65998
8023,50000,41000.A,F,Control,Control,41000 Control,11/22/2018 0:00:0,33.348194,-81.659812
8024,50000,41000.A,F,Control,Control,41000 Control,11/22/2018 2:00:0,33.348606,-81.660133
8025,50000,41000.A,F,Control,Control,41000 Control,11/22/2018 4:00:0,33.350238,-81.661521
8026,50000,41000.A,F,Control,Control,41000 Control,11/22/2018 6:00:0,33.349159,-81.660339
8027,50000,41000.A,F,Control,Control,41000 Control,11/22/2018 12:00:0,33.349166,-81.660285
8028,50000,41000.A,F,Control,Control,41000 Control,11/22/2018 18:00:0,33.348293,-81.659713
8029,50000,41000.A,F,Control,Control,41000 Control,11/22/2018 20:00:0,33.348121,-81.65966
8030,50000,41000.A,F,Control,Control,41000 Control,11/22/2018 22:00:0,33.348052,-81.659751
8031,50000,41000.A,F,Control,Control,41000 Control,11/23/2018 0:00:0,33.348529,-81.660018
8032,50000,41000.A,F,Control,Control,41000 Control,11/23/2018 2:00:0,33.349445,-81.660682
8033,50000,41000.A,F,Control,Control,41000 Control,11/23/2018 4:00:0,33.34972,-81.662406
8034,50000,41000.A,F,Control,Control,41000 Control,11/23/2018 6:00:0,33.348865,-81.663131
8035,50000,41000.A,F,Control,Control,41000 Control,11/23/2018 12:00:0,33.34917,-81.660339
8036,50000,41000.A,F,Control,Control,41000 Control,11/23/2018 18:00:0,33.349609,-81.660781
8037,50000,41000.A,F,Control,Control,41000 Control,11/23/2018 20:00:0,33.349246,-81.660858
8038,50000,41000.A,F,Control,Control,41000 Control,11/24/2018 0:00:0,33.349082,-81.660804
8039,50000,41000.A,F,Control,Control,41000 Control,11/24/2018 2:00:0,33.348224,-81.660003
8040,50000,41000.A,F,Control,Control,41000 Control,11/24/2018 4:00:0,33.347518,-81.658935
8041,50000,41000.A,F,Control,Control,41000 Control,11/24/2018 6:00:0,33.347644,-81.658172
8042,50000,41000.A,F,Control,Control,41000 Control,11/24/2018 12:00:0,33.347492,-81.65834
8043,50000,41000.A,F,Control,Control,41000 Control,11/24/2018 18:00:0,33.347873,-81.658607
8044,50000,41000.A,F,Control,Control,41000 Control,11/24/2018 20:00:0,33.348968,-81.660766
8045,50000,41000.A,F,Control,Control,41000 Control,11/24/2018 22:00:0,33.349987,-81.662666
8046,50000,41000.A,F,Control,Control,41000 Control,11/25/2018 0:00:0,33.348682,-81.662727
8047,50000,41000.A,F,Control,Control,41000 Control,11/25/2018 2:00:0,33.349102,-81.66307
8048,50000,41000.A,F,Control,Control,41000 Control,11/25/2018 4:00:0,33.349655,-81.66101
8049,50000,41000.A,F,Control,Control,41000 Control,11/25/2018 6:00:0,33.351345,-81.661262
8050,50000,41000.A,F,Control,Control,41000 Control,11/25/2018 12:00:0,33.350818,-81.661262
8051,50000,41000.A,F,Control,Control,41000 Control,11/25/2018 18:00:0,33.349685,-81.661087
8052,50000,41000.A,F,Control,Control,41000 Control,11/25/2018 20:00:0,33.349693,-81.662994
8053,50000,41000.A,F,Control,Control,41000 Control,11/25/2018 22:00:0,33.350486,-81.66645
8054,50000,41000.A,F,Control,Control,41000 Control,11/26/2018 0:00:0,33.350162,-81.667015
8055,50000,41000.A,F,Control,Control,41000 Control,11/26/2018 2:00:0,33.349224,-81.667648
8056,50000,41000.A,F,Control,Control,41000 Control,11/26/2018 4:00:0,33.349109,-81.662139
8057,50000,41000.A,F,Control,Control,41000 Control,11/26/2018 6:00:0,33.349151,-81.660209
8058,50000,41000.A,F,Control,Control,41000 Control,11/26/2018 12:00:0,33.349197,-81.660247
8059,50000,41000.A,F,Control,Control,41000 Control,11/26/2018 18:00:0,33.349349,-81.660781
8060,50000,41000.A,F,Control,Control,41000 Control,11/26/2018 20:00:0,33.349414,-81.660728
8061,50000,41000.A,F,Control,Control,41000 Control,11/26/2018 22:00:0,33.348186,-81.659942
8062,50000,41000.A,F,Control,Control,41000 Control,11/27/2018 0:00:0,33.347976,-81.660858
8063,50000,41000.A,F,Control,Control,41000 Control,11/27/2018 2:00:0,33.349132,-81.66307
8064,50000,41000.A,F,Control,Control,41000 Control,11/27/2018 4:00:0,33.348232,-81.663696
8065,50000,41000.A,F,Control,Control,41000 Control,11/27/2018 6:00:0,33.347339,-81.666412
8066,50000,41000.A,F,Control,Control,41000 Control,11/27/2018 12:00:0,33.341136,-81.667816
8067,50000,41000.A,F,Control,Control,41000 Control,11/27/2018 18:00:0,33.340957,-81.667724
8068,50000,41000.A,F,Control,Control,41000 Control,11/27/2018 20:00:0,33.345897,-81.66719
8069,50000,41000.A,F,Control,Control,41000 Control,11/27/2018 22:00:0,33.346382,-81.666198
8070,50000,41000.A,F,Control,Control,41000 Control,11/28/2018 0:00:0,33.349521,-81.670257
8071,50000,41000.A,F,Control,Control,41000 Control,11/28/2018 18:00:0,33.350341,-81.669578
8072,50000,41000.A,F,Control,Control,41000 Control,11/28/2018 20:00:0,33.348098,-81.666389
8073,50000,41000.A,F,Control,Control,41000 Control,11/28/2018 22:00:0,33.346527,-81.666297
8074,50000,41000.A,F,Control,Control,41000 Control,11/29/2018 0:00:0,33.345333,-81.668464
8075,50000,41000.A,F,Control,Control,41000 Control,11/29/2018 2:00:0,33.34542,-81.668449
8076,50000,41000.A,F,Control,Control,41000 Control,11/29/2018 4:00:0,33.345523,-81.667938
8077,50000,41000.A,F,Control,Control,41000 Control,11/29/2018 6:00:0,33.349857,-81.670532
8078,50000,41000.A,F,Control,Control,41000 Control,11/29/2018 18:00:0,33.350139,-81.669113
8079,50000,41000.A,F,Control,Control,41000 Control,11/29/2018 20:00:0,33.352046,-81.665092
8080,50000,41000.A,F,Control,Control,41000 Control,11/29/2018 22:00:0,33.351982,-81.661682
8081,50000,41000.A,F,Control,Control,41000 Control,11/30/2018 0:00:0,33.349769,-81.661926
8082,50000,41000.A,F,Control,Control,41000 Control,11/30/2018 2:00:0,33.348918,-81.66101
8083,50000,41000.A,F,Control,Control,41000 Control,11/30/2018 4:00:0,33.348167,-81.660247
8084,50000,41000.A,F,Control,Control,41000 Control,11/30/2018 6:00:0,33.349128,-81.660301
8085,50000,41000.A,F,Control,Control,41000 Control,11/30/2018 12:00:0,33.349159,-81.660247
8086,50000,41000.A,F,Control,Control,41000 Control,11/30/2018 18:00:0,33.349246,-81.661064
8087,50000,41000.A,F,Control,Control,41000 Control,11/30/2018 20:00:0,33.349205,-81.663032
8088,50000,41000.A,F,Control,Control,41000 Control,11/30/2018 22:00:0,33.347557,-81.663734
8089,50000,41000.A,F,Control,Control,41000 Control,12/1/2018 0:00:0,33.346115,-81.664428
8090,50000,41000.A,F,Control,Control,41000 Control,12/1/2018 2:00:0,33.344097,-81.65998
8091,50000,41000.A,F,Control,Control,41000 Control,12/1/2018 4:00:0,33.340354,-81.662956
8092,50000,41000.A,F,Control,Control,41000 Control,12/1/2018 6:00:0,33.345489,-81.668464
8093,50000,41000.A,F,Control,Control,41000 Control,12/1/2018 12:00:0,33.345478,-81.668449
8094,50000,41000.A,F,Control,Control,41000 Control,12/1/2018 18:00:0,33.345603,-81.668258
8095,50000,41000.A,F,Control,Control,41000 Control,12/1/2018 20:00:0,33.345623,-81.660743
8096,50000,41000.A,F,Control,Control,41000 Control,12/1/2018 22:00:0,33.345657,-81.661071
8097,50000,41000.A,F,Control,Control,41000 Control,12/2/2018 0:00:0,33.350769,-81.663871
8098,50000,41000.A,F,Control,Control,41000 Control,12/2/2018 2:00:0,33.350284,-81.661277
8099,50000,41000.A,F,Control,Control,41000 Control,12/2/2018 4:00:0,33.348892,-81.66069
8100,50000,41000.A,F,Control,Control,41000 Control,12/2/2018 6:00:0,33.347652,-81.658134
8101,50000,41000.A,F,Control,Control,41000 Control,12/2/2018 12:00:0,33.347747,-81.658187
8102,50000,41000.A,F,Control,Control,41000 Control,12/2/2018 18:00:0,33.348022,-81.65834
8103,50000,41000.A,F,Control,Control,41000 Control,12/2/2018 20:00:0,33.348289,-81.660156
8104,50000,41000.A,F,Control,Control,41000 Control,12/2/2018 22:00:0,33.349273,-81.660682
8105,50000,41000.A,F,Control,Control,41000 Control,12/3/2018 0:00:0,33.34954,-81.66217
8106,50000,41000.A,F,Control,Control,41000 Control,12/3/2018 2:00:0,33.350055,-81.663856
8107,50000,41000.A,F,Control,Control,41000 Control,12/3/2018 4:00:0,33.349216,-81.667861
8108,50000,41000.A,F,Control,Control,41000 Control,12/3/2018 6:00:0,33.345172,-81.66854
8109,50000,41000.A,F,Control,Control,41000 Control,12/3/2018 12:00:0,33.345237,-81.668357
8110,50000,41000.A,F,Control,Control,41000 Control,12/3/2018 18:00:0,33.34539,-81.668602
8111,50000,41000.A,F,Control,Control,41000 Control,12/3/2018 20:00:0,33.342464,-81.663124
8112,50000,41000.A,F,Control,Control,41000 Control,12/3/2018 22:00:0,33.344104,-81.661186
8113,50000,41000.A,F,Control,Control,41000 Control,12/4/2018 0:00:0,33.345413,-81.660568
8114,50000,41000.A,F,Control,Control,41000 Control,12/4/2018 2:00:0,33.344303,-81.662857
8115,50000,41000.A,F,Control,Control,41000 Control,12/4/2018 4:00:0,33.344905,-81.664649
8116,50000,41000.A,F,Control,Control,41000 Control,12/4/2018 6:00:0,33.349388,-81.670738
8117,50000,41000.A,F,Control,Control,41000 Control,12/4/2018 18:00:0,33.350635,-81.670753
8118,50000,41000.A,F,Control,Control,41000 Control,12/4/2018 20:00:0,33.349952,-81.666748
8119,50000,41000.A,F,Control,Control,41000 Control,12/4/2018 22:00:0,33.352096,-81.662345
8120,50000,41000.A,F,Control,Control,41000 Control,12/5/2018 0:00:0,33.352085,-81.662254
8121,50000,41000.A,F,Control,Control,41000 Control,12/5/2018 2:00:0,33.350494,-81.660911
8122,50000,41000.A,F,Control,Control,41000 Control,12/5/2018 4:00:0,33.349121,-81.660682
8123,50000,41000.A,F,Control,Control,41000 Control,12/5/2018 6:00:0,33.350322,-81.664039
8124,50000,41000.A,F,Control,Control,41000 Control,12/5/2018 18:00:0,33.350387,-81.670341
8125,50000,41000.A,F,Control,Control,41000 Control,12/5/2018 20:00:0,33.350063,-81.667091
8126,50000,41000.A,F,Control,Control,41000 Control,12/5/2018 22:00:0,33.346385,-81.66835
8127,50000,41000.A,F,Control,Control,41000 Control,12/6/2018 0:00:0,33.345497,-81.667671
8128,50000,41000.A,F,Control,Control,41000 Control,12/6/2018 2:00:0,33.345325,-81.668487
8129,50000,41000.A,F,Control,Control,41000 Control,12/6/2018 4:00:0,33.345699,-81.667327
8130,50000,41000.A,F,Control,Control,41000 Control,12/6/2018 6:00:0,33.349723,-81.670471
8131,50000,41000.A,F,Control,Control,41000 Control,12/6/2018 18:00:0,33.350162,-81.670715
8132,50000,41000.A,F,Control,Control,41000 Control,12/6/2018 20:00:0,33.346527,-81.666389
8133,50000,41000.A,F,Control,Control,41000 Control,12/6/2018 22:00:0,33.346134,-81.66706
8134,50000,41000.A,F,Control,Control,41000 Control,12/7/2018 0:00:0,33.345638,-81.667266
8135,50000,41000.A,F,Control,Control,41000 Control,12/7/2018 2:00:0,33.345676,-81.666923
8136,50000,41000.A,F,Control,Control,41000 Control,12/7/2018 4:00:0,33.34563,-81.66854
8137,50000,41000.A,F,Control,Control,41000 Control,12/7/2018 6:00:0,33.347526,-81.667991
8138,50000,41000.A,F,Control,Control,41000 Control,12/7/2018 12:00:0,33.346519,-81.668693
8139,50000,41000.A,F,Control,Control,41000 Control,12/7/2018 18:00:0,33.346363,-81.667381
8140,50000,41000.A,F,Control,Control,41000 Control,12/7/2018 20:00:0,33.3469,-81.665
8141,50000,41000.A,F,Control,Control,41000 Control,12/7/2018 22:00:0,33.3497,-81.662857
8142,50000,41000.A,F,Control,Control,41000 Control,12/8/2018 0:00:0,33.349788,-81.661872
8143,50000,41000.A,F,Control,Control,41000 Control,12/8/2018 2:00:0,33.349578,-81.662979
8144,50000,41000.A,F,Control,Control,41000 Control,12/8/2018 4:00:0,33.349647,-81.662956
8145,50000,41000.A,F,Control,Control,41000 Control,12/8/2018 6:00:0,33.350315,-81.660514
8146,50000,41000.A,F,Control,Control,41000 Control,12/8/2018 12:00:0,33.350437,-81.66053
