POINTID,collarID,collOrig,SEX,Treatment,PrePost,ID,Timestamp,Northing,Easting
25581,41013,41013,F,H2H,PostMove,41013 PostMove,12/25/2018 0:00:0,33.369186,-81.621592
25582,41013,41013,F,H2H,PostMove,41013 PostMove,12/25/2018 2:00:0,33.368995,-81.622863
25583,41013,41013,F,H2H,PostMove,41013 PostMove,12/25/2018 20:00:0,33.369962,-81.621452
25584,41013,41013,F,H2H,PostMove,41013 PostMove,12/25/2018 22:00:0,33.3689,-81.621808
25585,41013,41013,F,H2H,PostMove,41013 PostMove,12/26/2018 0:00:0,33.368792,-81.621884
25586,41013,41013,F,H2H,PostMove,41013 PostMove,12/26/2018 2:00:0,33.369205,-81.6184
25587,41013,41013,F,H2H,PostMove,41013 PostMove,12/26/2018 4:00:0,33.370318,-81.621426
25588,41013,41013,F,H2H,PostMove,41013 PostMove,12/26/2018 18:00:0,33.369803,-81.621922
25589,41013,41013,F,H2H,PostMove,41013 PostMove,12/26/2018 22:00:0,33.368518,-81.621795
25590,41013,41013,F,H2H,PostMove,41013 PostMove,12/27/2018 0:00:0,33.369021,-81.622914
25591,41013,41013,F,H2H,PostMove,41013 PostMove,12/27/2018 2:00:0,33.369091,-81.622952
25592,41013,41013,F,H2H,PostMove,41013 PostMove,12/27/2018 4:00:0,33.37061,-81.622215
25593,41013,41013,F,H2H,PostMove,41013 PostMove,12/27/2018 18:00:0,33.370578,-81.622736
25594,41013,41013,F,H2H,PostMove,41013 PostMove,12/27/2018 20:00:0,33.368906,-81.621833
25595,41013,41013,F,H2H,PostMove,41013 PostMove,12/27/2018 22:00:0,33.368741,-81.621782
25596,41013,41013,F,H2H,PostMove,41013 PostMove,12/28/2018 0:00:0,33.367577,-81.62299
25597,41013,41013,F,H2H,PostMove,41013 PostMove,12/28/2018 2:00:0,33.370667,-81.623893
25598,41013,41013,F,H2H,PostMove,41013 PostMove,12/28/2018 4:00:0,33.370833,-81.621795
25599,41013,41013,F,H2H,PostMove,41013 PostMove,12/28/2018 20:00:0,33.370419,-81.621782
25600,41013,41013,F,H2H,PostMove,41013 PostMove,12/28/2018 22:00:0,33.368849,-81.621833
25601,41013,41013,F,H2H,PostMove,41013 PostMove,12/29/2018 0:00:0,33.369288,-81.619875
25602,41013,41013,F,H2H,PostMove,41013 PostMove,12/29/2018 2:00:0,33.368804,-81.616327
25603,41013,41013,F,H2H,PostMove,41013 PostMove,12/29/2018 4:00:0,33.368347,-81.617319
25604,41013,41013,F,H2H,PostMove,41013 PostMove,12/29/2018 6:00:0,33.370807,-81.622851
25605,41013,41013,F,H2H,PostMove,41013 PostMove,12/29/2018 18:00:0,33.370585,-81.621973
25606,41013,41013,F,H2H,PostMove,41013 PostMove,12/29/2018 20:00:0,33.368289,-81.617141
25607,41013,41013,F,H2H,PostMove,41013 PostMove,12/29/2018 22:00:0,33.368296,-81.617383
25608,41013,41013,F,H2H,PostMove,41013 PostMove,12/30/2018 0:00:0,33.368944,-81.619112
25609,41013,41013,F,H2H,PostMove,41013 PostMove,12/30/2018 20:00:0,33.368684,-81.621655
25610,41013,41013,F,H2H,PostMove,41013 PostMove,12/30/2018 22:00:0,33.368442,-81.617663
25611,41013,41013,F,H2H,PostMove,41013 PostMove,12/31/2018 0:00:0,33.368588,-81.617535
25612,41013,41013,F,H2H,PostMove,41013 PostMove,12/31/2018 2:00:0,33.366217,-81.620498
25613,41013,41013,F,H2H,PostMove,41013 PostMove,12/31/2018 4:00:0,33.370566,-81.624148
25614,41013,41013,F,H2H,PostMove,41013 PostMove,12/31/2018 18:00:0,33.370871,-81.62149
25615,41013,41013,F,H2H,PostMove,41013 PostMove,12/31/2018 20:00:0,33.369447,-81.619023
25616,41013,41013,F,H2H,PostMove,41013 PostMove,12/31/2018 22:00:0,33.369478,-81.618871
25617,41013,41013,F,H2H,PostMove,41013 PostMove,1/1/2019 0:00:0,33.370591,-81.624046
25618,41013,41013,F,H2H,PostMove,41013 PostMove,1/1/2019 2:00:0,33.369955,-81.622723
25619,41013,41013,F,H2H,PostMove,41013 PostMove,1/1/2019 4:00:0,33.369593,-81.619049
25620,41013,41013,F,H2H,PostMove,41013 PostMove,1/1/2019 6:00:0,33.370254,-81.619456
25621,41013,41013,F,H2H,PostMove,41013 PostMove,1/1/2019 12:00:0,33.370356,-81.61943
25622,41013,41013,F,H2H,PostMove,41013 PostMove,1/1/2019 18:00:0,33.370337,-81.619481
25623,41013,41013,F,H2H,PostMove,41013 PostMove,1/1/2019 20:00:0,33.378754,-81.611356
25624,41013,41013,F,H2H,PostMove,41013 PostMove,1/1/2019 22:00:0,33.377178,-81.609067
25625,41013,41013,F,H2H,PostMove,41013 PostMove,1/2/2019 0:00:0,33.36848,-81.617548
25626,41013,41013,F,H2H,PostMove,41013 PostMove,1/2/2019 2:00:0,33.368951,-81.617561
25627,41013,41013,F,H2H,PostMove,41013 PostMove,1/2/2019 4:00:0,33.369943,-81.62004
25628,41013,41013,F,H2H,PostMove,41013 PostMove,1/2/2019 6:00:0,33.370534,-81.623321
25629,41013,41013,F,H2H,PostMove,41013 PostMove,1/2/2019 18:00:0,33.370591,-81.62205
25630,41013,41013,F,H2H,PostMove,41013 PostMove,1/2/2019 20:00:0,33.372231,-81.622215
25631,41013,41013,F,H2H,PostMove,41013 PostMove,1/2/2019 22:00:0,33.371818,-81.621986
25632,41013,41013,F,H2H,PostMove,41013 PostMove,1/3/2019 0:00:0,33.370375,-81.619939
25633,41013,41013,F,H2H,PostMove,41013 PostMove,1/3/2019 2:00:0,33.368385,-81.617485
25634,41013,41013,F,H2H,PostMove,41013 PostMove,1/3/2019 4:00:0,33.369294,-81.61868
25635,41013,41013,F,H2H,PostMove,41013 PostMove,1/3/2019 6:00:0,33.370725,-81.623728
25636,41013,41013,F,H2H,PostMove,41013 PostMove,1/3/2019 18:00:0,33.370782,-81.621897
25637,41013,41013,F,H2H,PostMove,41013 PostMove,1/3/2019 20:00:0,33.369428,-81.61798
25638,41013,41013,F,H2H,PostMove,41013 PostMove,1/3/2019 22:00:0,33.368232,-81.617396
25639,41013,41013,F,H2H,PostMove,41013 PostMove,1/4/2019 0:00:0,33.377852,-81.608278
25640,41013,41013,F,H2H,PostMove,41013 PostMove,1/4/2019 2:00:0,33.392538,-81.600547
25641,41013,41013,F,H2H,PostMove,41013 PostMove,1/4/2019 4:00:0,33.400441,-81.601247
25642,41013,41013,F,H2H,PostMove,41013 PostMove,1/4/2019 12:00:0,33.392195,-81.594177
25643,41013,41013,F,H2H,PostMove,41013 PostMove,1/4/2019 22:00:0,33.406672,-81.583597
25644,41013,41013,F,H2H,PostMove,41013 PostMove,1/5/2019 0:00:0,33.411542,-81.574048
25645,41013,41013,F,H2H,PostMove,41013 PostMove,1/5/2019 2:00:0,33.392964,-81.59335
25646,41013,41013,F,H2H,PostMove,41013 PostMove,1/5/2019 4:00:0,33.372956,-81.619723
25647,41013,41013,F,H2H,PostMove,41013 PostMove,1/6/2019 18:00:0,33.370655,-81.6221
25648,41013,41013,F,H2H,PostMove,41013 PostMove,1/6/2019 20:00:0,33.370343,-81.621948
25649,41013,41013,F,H2H,PostMove,41013 PostMove,1/6/2019 22:00:0,33.370299,-81.621808
25650,41013,41013,F,H2H,PostMove,41013 PostMove,1/7/2019 0:00:0,33.369211,-81.619265
25651,41013,41013,F,H2H,PostMove,41013 PostMove,1/7/2019 2:00:0,33.369962,-81.619951
25652,41013,41013,F,H2H,PostMove,41013 PostMove,1/7/2019 18:00:0,33.370502,-81.621515
25653,41013,41013,F,H2H,PostMove,41013 PostMove,1/7/2019 20:00:0,33.368779,-81.61751
25654,41013,41013,F,H2H,PostMove,41013 PostMove,1/7/2019 22:00:0,33.368398,-81.617599
25655,41013,41013,F,H2H,PostMove,41013 PostMove,1/8/2019 0:00:0,33.368385,-81.617497
25656,41013,41013,F,H2H,PostMove,41013 PostMove,1/8/2019 2:00:0,33.368652,-81.617192
25657,41013,41013,F,H2H,PostMove,41013 PostMove,1/8/2019 4:00:0,33.368347,-81.617663
25658,41013,41013,F,H2H,PostMove,41013 PostMove,1/8/2019 6:00:0,33.370731,-81.623512
25659,41013,41013,F,H2H,PostMove,41013 PostMove,1/8/2019 12:00:0,33.370273,-81.623715
25660,41013,41013,F,H2H,PostMove,41013 PostMove,1/8/2019 18:00:0,33.370489,-81.623347
25661,41013,41013,F,H2H,PostMove,41013 PostMove,1/8/2019 20:00:0,33.369434,-81.618095
25662,41013,41013,F,H2H,PostMove,41013 PostMove,1/8/2019 22:00:0,33.368429,-81.61751
25663,41013,41013,F,H2H,PostMove,41013 PostMove,1/9/2019 0:00:0,33.368487,-81.617205
25664,41013,41013,F,H2H,PostMove,41013 PostMove,1/9/2019 2:00:0,33.369199,-81.620816
25665,41013,41013,F,H2H,PostMove,41013 PostMove,1/9/2019 4:00:0,33.370432,-81.624097
25666,41013,41013,F,H2H,PostMove,41013 PostMove,1/9/2019 6:00:0,33.370248,-81.623728
25667,41013,41013,F,H2H,PostMove,41013 PostMove,1/9/2019 12:00:0,33.370171,-81.623804
25668,41013,41013,F,H2H,PostMove,41013 PostMove,1/9/2019 18:00:0,33.369885,-81.623156
25669,41013,41013,F,H2H,PostMove,41013 PostMove,1/9/2019 20:00:0,33.368741,-81.621795
25670,41013,41013,F,H2H,PostMove,41013 PostMove,1/9/2019 22:00:0,33.368893,-81.621871
25671,41013,41013,F,H2H,PostMove,41013 PostMove,1/10/2019 0:00:0,33.369485,-81.621808
25672,41013,41013,F,H2H,PostMove,41013 PostMove,1/10/2019 2:00:0,33.370674,-81.623652
25673,41013,41013,F,H2H,PostMove,41013 PostMove,1/10/2019 18:00:0,33.370356,-81.621668
25674,41013,41013,F,H2H,PostMove,41013 PostMove,1/10/2019 20:00:0,33.36951,-81.621719
25675,41013,41013,F,H2H,PostMove,41013 PostMove,1/10/2019 22:00:0,33.369943,-81.622227
25676,41013,41013,F,H2H,PostMove,41013 PostMove,1/11/2019 0:00:0,33.370737,-81.623563
25677,41013,41013,F,H2H,PostMove,41013 PostMove,1/11/2019 20:00:0,33.370349,-81.622876
25678,41013,41013,F,H2H,PostMove,41013 PostMove,1/11/2019 22:00:0,33.369962,-81.621541
25679,41013,41013,F,H2H,PostMove,41013 PostMove,1/12/2019 18:00:0,33.369428,-81.621579
25680,41013,41013,F,H2H,PostMove,41013 PostMove,1/12/2019 22:00:0,33.369059,-81.623029
25681,41013,41013,F,H2H,PostMove,41013 PostMove,1/13/2019 0:00:0,33.368862,-81.621312
25682,41013,41013,F,H2H,PostMove,41013 PostMove,1/13/2019 2:00:0,33.370769,-81.623703
25683,41013,41013,F,H2H,PostMove,41013 PostMove,1/13/2019 4:00:0,33.370661,-81.624084
25684,41013,41013,F,H2H,PostMove,41013 PostMove,1/13/2019 18:00:0,33.370508,-81.622189
25685,41013,41013,F,H2H,PostMove,41013 PostMove,1/13/2019 20:00:0,33.36904,-81.621592
25686,41013,41013,F,H2H,PostMove,41013 PostMove,1/13/2019 22:00:0,33.367762,-81.621198
25687,41013,41013,F,H2H,PostMove,41013 PostMove,1/14/2019 0:00:0,33.367755,-81.621274
25688,41013,41013,F,H2H,PostMove,41013 PostMove,1/14/2019 2:00:0,33.369294,-81.621719
25689,41013,41013,F,H2H,PostMove,41013 PostMove,1/14/2019 4:00:0,33.369561,-81.62313
25690,41013,41013,F,H2H,PostMove,41013 PostMove,1/14/2019 6:00:0,33.370457,-81.623626
25691,41013,41013,F,H2H,PostMove,41013 PostMove,1/14/2019 12:00:0,33.37026,-81.623944
25692,41013,41013,F,H2H,PostMove,41013 PostMove,1/14/2019 18:00:0,33.370267,-81.62397
25693,41013,41013,F,H2H,PostMove,41013 PostMove,1/14/2019 20:00:0,33.369523,-81.622062
25694,41013,41013,F,H2H,PostMove,41013 PostMove,1/14/2019 22:00:0,33.369987,-81.620396
25695,41013,41013,F,H2H,PostMove,41013 PostMove,1/15/2019 0:00:0,33.369396,-81.619405
25696,41013,41013,F,H2H,PostMove,41013 PostMove,1/15/2019 2:00:0,33.370051,-81.620829
25697,41013,41013,F,H2H,PostMove,41013 PostMove,1/15/2019 4:00:0,33.370559,-81.622088
25698,41013,41013,F,H2H,PostMove,41013 PostMove,1/15/2019 20:00:0,33.369675,-81.623334
25699,41013,41013,F,H2H,PostMove,41013 PostMove,1/15/2019 22:00:0,33.369269,-81.621706
25700,41013,41013,F,H2H,PostMove,41013 PostMove,1/16/2019 0:00:0,33.368245,-81.621376
25701,41013,41013,F,H2H,PostMove,41013 PostMove,1/16/2019 18:00:0,33.370845,-81.622329
25702,41013,41013,F,H2H,PostMove,41013 PostMove,1/16/2019 20:00:0,33.369529,-81.623054
25703,41013,41013,F,H2H,PostMove,41013 PostMove,1/16/2019 22:00:0,33.367692,-81.621198
25704,41013,41013,F,H2H,PostMove,41013 PostMove,1/17/2019 0:00:0,33.366261,-81.621083
25705,41013,41013,F,H2H,PostMove,41013 PostMove,1/17/2019 2:00:0,33.367476,-81.621325
25706,41013,41013,F,H2H,PostMove,41013 PostMove,1/17/2019 12:00:0,33.36738,-81.621655
25707,41013,41013,F,H2H,PostMove,41013 PostMove,1/17/2019 18:00:0,33.367393,-81.621643
25708,41013,41013,F,H2H,PostMove,41013 PostMove,1/17/2019 20:00:0,33.366217,-81.621007
25709,41013,41013,F,H2H,PostMove,41013 PostMove,1/17/2019 22:00:0,33.369275,-81.624084
25710,41013,41013,F,H2H,PostMove,41013 PostMove,1/18/2019 0:00:0,33.36951,-81.623003
25711,41013,41013,F,H2H,PostMove,41013 PostMove,1/18/2019 2:00:0,33.368944,-81.624122
25712,41013,41013,F,H2H,PostMove,41013 PostMove,1/18/2019 4:00:0,33.370521,-81.623817
25713,41013,41013,F,H2H,PostMove,41013 PostMove,1/18/2019 6:00:0,33.37021,-81.623753
25714,41013,41013,F,H2H,PostMove,41013 PostMove,1/18/2019 12:00:0,33.370235,-81.623804
25715,41013,41013,F,H2H,PostMove,41013 PostMove,1/18/2019 18:00:0,33.370165,-81.62397
25716,41013,41013,F,H2H,PostMove,41013 PostMove,1/18/2019 20:00:0,33.368843,-81.623652
25717,41013,41013,F,H2H,PostMove,41013 PostMove,1/18/2019 22:00:0,33.369275,-81.621668
25718,41013,41013,F,H2H,PostMove,41013 PostMove,1/19/2019 0:00:0,33.367209,-81.621528
25719,41013,41013,F,H2H,PostMove,41013 PostMove,1/19/2019 2:00:0,33.365842,-81.621058
25720,41013,41013,F,H2H,PostMove,41013 PostMove,1/19/2019 4:00:0,33.366115,-81.621248
25721,41013,41013,F,H2H,PostMove,41013 PostMove,1/19/2019 18:00:0,33.367323,-81.621592
25722,41013,41013,F,H2H,PostMove,41013 PostMove,1/19/2019 20:00:0,33.367952,-81.621058
25723,41013,41013,F,H2H,PostMove,41013 PostMove,1/19/2019 22:00:0,33.368811,-81.618464
25724,41013,41013,F,H2H,PostMove,41013 PostMove,1/20/2019 0:00:0,33.368607,-81.61765
25725,41013,41013,F,H2H,PostMove,41013 PostMove,1/20/2019 2:00:0,33.370674,-81.623614
25726,41013,41013,F,H2H,PostMove,41013 PostMove,1/20/2019 4:00:0,33.369294,-81.62299
25727,41013,41013,F,H2H,PostMove,41013 PostMove,1/20/2019 6:00:0,33.368747,-81.622927
25728,41013,41013,F,H2H,PostMove,41013 PostMove,1/20/2019 12:00:0,33.368226,-81.623156
25729,41013,41013,F,H2H,PostMove,41013 PostMove,1/20/2019 18:00:0,33.367952,-81.622812
25730,41013,41013,F,H2H,PostMove,41013 PostMove,1/20/2019 20:00:0,33.368137,-81.621465
25731,41013,41013,F,H2H,PostMove,41013 PostMove,1/20/2019 22:00:0,33.367832,-81.621248
25732,41013,41013,F,H2H,PostMove,41013 PostMove,1/21/2019 0:00:0,33.3682,-81.62163
25733,41013,41013,F,H2H,PostMove,41013 PostMove,1/21/2019 18:00:0,33.370477,-81.621922
25734,41013,41013,F,H2H,PostMove,41013 PostMove,1/21/2019 20:00:0,33.368951,-81.623677
25735,41013,41013,F,H2H,PostMove,41013 PostMove,1/21/2019 22:00:0,33.368537,-81.623232
25736,41013,41013,F,H2H,PostMove,41013 PostMove,1/22/2019 0:00:0,33.368626,-81.623181
25737,41013,41013,F,H2H,PostMove,41013 PostMove,1/22/2019 2:00:0,33.368512,-81.623257
25738,41013,41013,F,H2H,PostMove,41013 PostMove,1/22/2019 4:00:0,33.368493,-81.623296
25739,41013,41013,F,H2H,PostMove,41013 PostMove,1/22/2019 6:00:0,33.368436,-81.623296
25740,41013,41013,F,H2H,PostMove,41013 PostMove,1/22/2019 12:00:0,33.368652,-81.623257
25741,41013,41013,F,H2H,PostMove,41013 PostMove,1/22/2019 18:00:0,33.368461,-81.62299
25742,41013,41013,F,H2H,PostMove,41013 PostMove,1/22/2019 22:00:0,33.368588,-81.623321
25743,41013,41013,F,H2H,PostMove,41013 PostMove,1/23/2019 0:00:0,33.368569,-81.623283
25744,41013,41013,F,H2H,PostMove,41013 PostMove,1/23/2019 2:00:0,33.368366,-81.623016
25745,41013,41013,F,H2H,PostMove,41013 PostMove,1/23/2019 6:00:0,33.368499,-81.623397
25746,41013,41013,F,H2H,PostMove,41013 PostMove,1/23/2019 12:00:0,33.36855,-81.623156
25747,41013,41013,F,H2H,PostMove,41013 PostMove,1/23/2019 18:00:0,33.368614,-81.623143
25748,41013,41013,F,H2H,PostMove,41013 PostMove,1/23/2019 20:00:0,33.368887,-81.623728
25749,41013,41013,F,H2H,PostMove,41013 PostMove,1/23/2019 22:00:0,33.369173,-81.623982
25750,41013,41013,F,H2H,PostMove,41013 PostMove,1/24/2019 0:00:0,33.369078,-81.623664
25751,41013,41013,F,H2H,PostMove,41013 PostMove,1/24/2019 2:00:0,33.368614,-81.623308
25752,41013,41013,F,H2H,PostMove,41013 PostMove,1/24/2019 4:00:0,33.368448,-81.622952
25753,41013,41013,F,H2H,PostMove,41013 PostMove,1/24/2019 6:00:0,33.36848,-81.623156
25754,41013,41013,F,H2H,PostMove,41013 PostMove,1/24/2019 12:00:0,33.368328,-81.622914
25755,41013,41013,F,H2H,PostMove,41013 PostMove,1/24/2019 18:00:0,33.36876,-81.623664
25756,41013,41013,F,H2H,PostMove,41013 PostMove,1/24/2019 20:00:0,33.36911,-81.622736
25757,41013,41013,F,H2H,PostMove,41013 PostMove,1/24/2019 22:00:0,33.367596,-81.621465
25758,41013,41013,F,H2H,PostMove,41013 PostMove,1/25/2019 0:00:0,33.367266,-81.621922
25759,41013,41013,F,H2H,PostMove,41013 PostMove,1/25/2019 2:00:0,33.368277,-81.623118
25760,41013,41013,F,H2H,PostMove,41013 PostMove,1/25/2019 4:00:0,33.368728,-81.623181
25761,41013,41013,F,H2H,PostMove,41013 PostMove,1/25/2019 12:00:0,33.368309,-81.623321
25762,41013,41013,F,H2H,PostMove,41013 PostMove,1/25/2019 18:00:0,33.368633,-81.623664
25763,41013,41013,F,H2H,PostMove,41013 PostMove,1/25/2019 20:00:0,33.3693,-81.621706
25764,41013,41013,F,H2H,PostMove,41013 PostMove,1/25/2019 22:00:0,33.365746,-81.621871
25765,41013,41013,F,H2H,PostMove,41013 PostMove,1/26/2019 2:00:0,33.368118,-81.622685
25766,41013,41013,F,H2H,PostMove,41013 PostMove,1/26/2019 4:00:0,33.367158,-81.621808
25767,41013,41013,F,H2H,PostMove,41013 PostMove,1/26/2019 18:00:0,33.367482,-81.621515
25768,41013,41013,F,H2H,PostMove,41013 PostMove,1/26/2019 20:00:0,33.36663,-81.621401
25769,41013,41013,F,H2H,PostMove,41013 PostMove,1/26/2019 22:00:0,33.366204,-81.621426
25770,41013,41013,F,H2H,PostMove,41013 PostMove,1/27/2019 0:00:0,33.366287,-81.622291
25771,41013,41013,F,H2H,PostMove,41013 PostMove,1/27/2019 12:00:0,33.367469,-81.621541
25772,41013,41013,F,H2H,PostMove,41013 PostMove,1/27/2019 18:00:0,33.367476,-81.621528
25773,41013,41013,F,H2H,PostMove,41013 PostMove,1/27/2019 20:00:0,33.36581,-81.621681
25774,41013,41013,F,H2H,PostMove,41013 PostMove,1/27/2019 22:00:0,33.365632,-81.620918
25775,41013,41013,F,H2H,PostMove,41013 PostMove,1/28/2019 0:00:0,33.365428,-81.62088
25776,41013,41013,F,H2H,PostMove,41013 PostMove,1/28/2019 2:00:0,33.364907,-81.620689
25777,41013,41013,F,H2H,PostMove,41013 PostMove,1/28/2019 4:00:0,33.367069,-81.621732
25778,41013,41013,F,H2H,PostMove,41013 PostMove,1/28/2019 6:00:0,33.370254,-81.623944
25779,41013,41013,F,H2H,PostMove,41013 PostMove,1/28/2019 12:00:0,33.370267,-81.62416
25780,41013,41013,F,H2H,PostMove,41013 PostMove,1/28/2019 18:00:0,33.370133,-81.623842
25781,41013,41013,F,H2H,PostMove,41013 PostMove,1/28/2019 20:00:0,33.368048,-81.621045
25782,41013,41013,F,H2H,PostMove,41013 PostMove,1/28/2019 22:00:0,33.36609,-81.620676
25783,41013,41013,F,H2H,PostMove,41013 PostMove,1/29/2019 0:00:0,33.365416,-81.620816
25784,41013,41013,F,H2H,PostMove,41013 PostMove,1/29/2019 2:00:0,33.365352,-81.622189
25785,41013,41013,F,H2H,PostMove,41013 PostMove,1/29/2019 4:00:0,33.365664,-81.62205
25786,41013,41013,F,H2H,PostMove,41013 PostMove,1/29/2019 18:00:0,33.367158,-81.622139
25787,41013,41013,F,H2H,PostMove,41013 PostMove,1/29/2019 20:00:0,33.369669,-81.619951
25788,41013,41013,F,H2H,PostMove,41013 PostMove,1/29/2019 22:00:0,33.368544,-81.618184
25789,41013,41013,F,H2H,PostMove,41013 PostMove,1/30/2019 18:00:0,33.370629,-81.62205
25790,41013,41013,F,H2H,PostMove,41013 PostMove,1/30/2019 20:00:0,33.369447,-81.622812
25791,41013,41013,F,H2H,PostMove,41013 PostMove,1/30/2019 22:00:0,33.366331,-81.621401
25792,41013,41013,F,H2H,PostMove,41013 PostMove,1/31/2019 0:00:0,33.366344,-81.621617
25793,41013,41013,F,H2H,PostMove,41013 PostMove,1/31/2019 20:00:0,33.365244,-81.621541
25794,41013,41013,F,H2H,PostMove,41013 PostMove,1/31/2019 22:00:0,33.365454,-81.621032
25795,41013,41013,F,H2H,PostMove,41013 PostMove,2/1/2019 0:00:0,33.365689,-81.621922
25796,41013,41013,F,H2H,PostMove,41013 PostMove,2/1/2019 2:00:0,33.366579,-81.623181
25797,41013,41013,F,H2H,PostMove,41013 PostMove,2/1/2019 18:00:0,33.367558,-81.623715
25798,41013,41013,F,H2H,PostMove,41013 PostMove,2/1/2019 20:00:0,33.366032,-81.62135
25799,41013,41013,F,H2H,PostMove,41013 PostMove,2/1/2019 22:00:0,33.366236,-81.620956
25800,41013,41013,F,H2H,PostMove,41013 PostMove,2/2/2019 0:00:0,33.365282,-81.621935
25801,41013,41013,F,H2H,PostMove,41013 PostMove,2/2/2019 2:00:0,33.365664,-81.621439
25802,41013,41013,F,H2H,PostMove,41013 PostMove,2/2/2019 4:00:0,33.367177,-81.621757
25803,41013,41013,F,H2H,PostMove,41013 PostMove,2/2/2019 18:00:0,33.367851,-81.623016
25804,41013,41013,F,H2H,PostMove,41013 PostMove,2/2/2019 20:00:0,33.366268,-81.621109
25805,41013,41013,F,H2H,PostMove,41013 PostMove,2/2/2019 22:00:0,33.36628,-81.621325
25806,41013,41013,F,H2H,PostMove,41013 PostMove,2/3/2019 0:00:0,33.365467,-81.62196
25807,41013,41013,F,H2H,PostMove,41013 PostMove,2/3/2019 2:00:0,33.365187,-81.621744
25808,41013,41013,F,H2H,PostMove,41013 PostMove,2/3/2019 4:00:0,33.366274,-81.621325
25809,41013,41013,F,H2H,PostMove,41013 PostMove,2/3/2019 6:00:0,33.367438,-81.622685
25810,41013,41013,F,H2H,PostMove,41013 PostMove,2/3/2019 12:00:0,33.36677,-81.622685
25811,41013,41013,F,H2H,PostMove,41013 PostMove,2/3/2019 18:00:0,33.367946,-81.623715
25812,41013,41013,F,H2H,PostMove,41013 PostMove,2/3/2019 20:00:0,33.368925,-81.623779
25813,41013,41013,F,H2H,PostMove,41013 PostMove,2/3/2019 22:00:0,33.367444,-81.622482
25814,41013,41013,F,H2H,PostMove,41013 PostMove,2/4/2019 0:00:0,33.365486,-81.622024
25815,41013,41013,F,H2H,PostMove,41013 PostMove,2/4/2019 2:00:0,33.367431,-81.622418
25816,41013,41013,F,H2H,PostMove,41013 PostMove,2/4/2019 4:00:0,33.369186,-81.623868
25817,41013,41013,F,H2H,PostMove,41013 PostMove,2/4/2019 18:00:0,33.367527,-81.622469
25818,41013,41013,F,H2H,PostMove,41013 PostMove,2/4/2019 20:00:0,33.369154,-81.623652
25819,41013,41013,F,H2H,PostMove,41013 PostMove,2/4/2019 22:00:0,33.367488,-81.622482
25820,41013,41013,F,H2H,PostMove,41013 PostMove,2/5/2019 0:00:0,33.365549,-81.622151
25821,41013,41013,F,H2H,PostMove,41013 PostMove,2/5/2019 2:00:0,33.366427,-81.621655
25822,41013,41013,F,H2H,PostMove,41013 PostMove,2/5/2019 4:00:0,33.369491,-81.622863
25823,41013,41013,F,H2H,PostMove,41013 PostMove,2/5/2019 6:00:0,33.370101,-81.623601
25824,41013,41013,F,H2H,PostMove,41013 PostMove,2/5/2019 18:00:0,33.367412,-81.62238
25825,41013,41013,F,H2H,PostMove,41013 PostMove,2/5/2019 20:00:0,33.369466,-81.623893
25826,41013,41013,F,H2H,PostMove,41013 PostMove,2/5/2019 22:00:0,33.370299,-81.622927
25827,41013,41013,F,H2H,PostMove,41013 PostMove,2/6/2019 0:00:0,33.36724,-81.622317
25828,41013,41013,F,H2H,PostMove,41013 PostMove,2/6/2019 2:00:0,33.365689,-81.622851
25829,41013,41013,F,H2H,PostMove,41013 PostMove,2/6/2019 4:00:0,33.36553,-81.622584
25830,41013,41013,F,H2H,PostMove,41013 PostMove,2/6/2019 6:00:0,33.3656,-81.622482
25831,41013,41013,F,H2H,PostMove,41013 PostMove,2/6/2019 12:00:0,33.365606,-81.622609
25832,41013,41013,F,H2H,PostMove,41013 PostMove,2/6/2019 18:00:0,33.3656,-81.622558
25833,41013,41013,F,H2H,PostMove,41013 PostMove,2/6/2019 20:00:0,33.365759,-81.622533
25834,41013,41013,F,H2H,PostMove,41013 PostMove,2/7/2019 4:00:0,33.365575,-81.62252
25835,41013,41013,F,H2H,PostMove,41013 PostMove,2/7/2019 6:00:0,33.365562,-81.622469
25836,41013,41013,F,H2H,PostMove,41013 PostMove,2/7/2019 12:00:0,33.365441,-81.622533
25837,41013,41013,F,H2H,PostMove,41013 PostMove,2/7/2019 18:00:0,33.365454,-81.622787
25838,41013,41013,F,H2H,PostMove,41013 PostMove,2/7/2019 20:00:0,33.365549,-81.622634
25839,41013,41013,F,H2H,PostMove,41013 PostMove,2/7/2019 22:00:0,33.365467,-81.622596
25840,41013,41013,F,H2H,PostMove,41013 PostMove,2/8/2019 0:00:0,33.365537,-81.62252
25841,41013,41013,F,H2H,PostMove,41013 PostMove,2/8/2019 2:00:0,33.365556,-81.622584
25842,41013,41013,F,H2H,PostMove,41013 PostMove,2/8/2019 4:00:0,33.365549,-81.622558
25843,41013,41013,F,H2H,PostMove,41013 PostMove,2/8/2019 6:00:0,33.365371,-81.622584
25844,41013,41013,F,H2H,PostMove,41013 PostMove,2/8/2019 12:00:0,33.365486,-81.622584
25845,41013,41013,F,H2H,PostMove,41013 PostMove,2/8/2019 18:00:0,33.365645,-81.622609
25846,41013,41013,F,H2H,PostMove,41013 PostMove,2/8/2019 20:00:0,33.365549,-81.62266
25847,41013,41013,F,H2H,PostMove,41013 PostMove,2/8/2019 22:00:0,33.365587,-81.622609
25848,41013,41013,F,H2H,PostMove,41013 PostMove,2/9/2019 0:00:0,33.365657,-81.622584
